name,latitude,longitude
Deh Mian,36.46588,52.70172
Mo`allem Kola,36.46338,52.69681
Sadat Mahalleh,36.45485,52.69775
Shumi Kola,36.43333,52.78333
Qandari,36.45,52.78333
Bargaman Kheyl,36.45,52.78333
Namavar Kola,36.44727,52.79702
Bi Kola,36.44003,52.79875
Tarsi Kola,36.42615,52.78791
Now Kola,36.4,52.81667
Bibi Kola,36.40602,52.79512
Fulad Kola,36.4,52.73333
Now Pijar Mahalleh,36.40342,52.68597
Bala Ganj Afruz,36.42014,52.70037
Talvat,36.43667,52.71472
Kaseman Kola,36.43668,52.63377
Astaneh Sar,36.43281,52.54388
Bala Chaleh,36.45,52.55
Chaleh Poli,36.46667,52.55
Mosber Mahalleh,36.46667,52.51667
Qari Mahalleh,36.46667,52.5
Savati Kola,36.46667,52.51667
Mati Kola,36.50468,52.63891
Bala Keru Kola,36.4997,52.56071
`Alishah,36.49124,52.50252
Halal Kola,36.51326,52.5318
Muzi Kashi,36.53333,52.51667
Gardanbori,36.53333,52.55
Tajanak,36.52313,52.56511
Ard Kola,36.53333,52.56667
Tazehabad,36.55,52.65
Hamzeh Kola,36.56667,52.66667
Marzunabad,36.58333,52.66667
Rah Kola,36.56667,52.61667
Kuti Sar,36.55,52.6
Bala Basra,36.54887,52.59297
Kalangah,36.55,52.56667
Esbu Kola,36.6,52.55
Sa`id Kola,36.61865,52.65222
Asi Kola,36.61473,52.63883
Sormeh Kola,36.61667,52.56667
Sobhan Kola,36.61667,52.58333
Vazimal,36.66667,52.61667
`Abbasabad,36.00858,46.76408
Sadd-e Shahid Kazemi,36.41667,46.01667
Qarah Zaker,36.6593,47.4805
Qojur,36.4057,47.1497
Tazehabad,36.2756,47.035
Gundak,36.76667,47.36667
Alsepehr,36.21667,47.71667
Qezel Uzan,36.23333,47.93333
Tajvar,36.23333,47.9
Shah Neshin,36.3598,47.7752
Suntu,36.4839,47.7786
Girechek,36.56667,47.7
Qarah Aghol,36.6063,47.7041
Mantaqeh-ye Zardeh-ye Pa'in,33.14352,48.65347
Mantaqeh-ye Zardeh-ye Bala,33.13696,48.69119
Zahrakar,33.4858,48.0492
Zirdarreh,33.75,49.31667
Vazmastan,33.2818,48.9465
Varkamareh,33.4295,48.90466
Mantaqeh-ye Eslamabad,33.1508,48.7333
Teyk,33.21667,48.53333
Tazan,33.14719,48.5876
Taqiabad,33.4654,48.6531
Tang-e Sisun,33.03333,48.2
Tang-e Robat,33.6,48.3
Tang-e Mohammad Hajji,33.73492,48.75431
Tang-e Safar,33.46667,48.9
Tang Hasan,33.6429,48.2327
Taluari,33.4,48.31667
Talkestan,33.33333,48.96667
Tall-e Pa'in,33.35,48.16667
Tall-e Morad Khani,33.38662,48.15742
Tall-e Mir `Abbas,33.36752,48.18327
Tall-e Bala,33.37178,48.18892
Tall-e Amanollah,33.38443,48.14809
Tajreh Sarab,33.51335,48.46726
Shulehabad,33.18333,49.2
Sheykhabad,33.85,48.26667
Shahzadeh Ahmad,33.63333,48.66667
Shabasi,33.74778,48.22389
Mantaqeh-ye Sha`ban,33.1888,48.7262
Seyyed Nabi,33.56667,48.45
Seyyed Mohammad,33.05,48.51667
Seyl-e Darvish,33.45,48.81667
Sarkuh,33.05,48.21667
Sarkaneh,33.46193,48.1755
Saran-e `Olya,33.1045,48.8305
Sarab-e `Asgar,33.7,48.63333
Sarab Sangi,33.33333,48.66667
Sar Meydan,33.03333,48.28333
Mantaqeh-ye Dazleh,33.17983,48.71375
Sang Kor-e Golestan,33.81667,48.13333
Sanbodan,33.53333,48.13333
Salavarzi,33.71667,48.35
Sirom-e Do,33.1,48.55
Kuh-e Siah,33.6,49.21667
Rugalagah,33.03333,48.23333
Rubah,33.16667,48.31667
Razbashi Darbar,33.7,48.48333
Tall-e Rafi`,33.34813,48.12889
Rahimabad,33.65,48.21667
Rig-e Sefid,33.7,48.35
Qariyeh-ye Posht Tang,33.16667,48.11667
Qal`eh-ye Now,33.82667,49.00472
Qal`eh Now Hakimi,33.84254,48.74951
Rusta-ye Fasli-ye Poshtkoreh,33.21086,48.79998
Peyvask-e Pa'in,33.203,48.5875
Peyvast,33.2127,48.5916
Pari Mordeh-ye Pa'in,33.26667,48.23333
Palkan-e Sofla,33.78333,48.93333
Pakabud,33.21667,48.55
Pirasad,33.21667,48.51667
Barg-e Najaf,33.2669,48.7136
Kuh-e Nabar,33.01667,49.3
Nileh,33.7,48.73333
Meykushkan,33.16667,49.06667
Meleh Shabanan-e Seh,33.51667,48.16667
Masur Deymeh,33.4056,48.928
Masleh-ye Pa'in,33.65,49.21667
Mansurabad,33.65,48.21667
Malgeh-ye Fili,33.03333,48.25
Malekeh-ye `Olya,33.78333,48.45
Malekeh,33.8,48.46667
Malek Bahram Kosh,33.33333,48.41667
Makhtava-ye Sofla,33.63333,48.51667
Mahvaleh,33.73333,48.1
Lazgireh,33.2528,48.8725
Lam-e Darvish,33.229,48.496
Kuh-e Ab,33.51667,48.35
Khosrow Beygi,33.98333,48.16667
Kheshtian,33.78333,49.08333
Dar Khatun,33.2255,48.5301
Khargalu,33.16769,48.287
Mantaqeh-ye Khanqah,33.19363,48.71275
Khana Darreh-ye Vosta,33.7538,49.1943
Khalilabad,33.6572,48.3545
Rusta-ye Fasli-ye Khajali,33.1444,48.8212
Keykamdar,33.4753,48.8096
Kaznow,33.15,49.01667
Kahzadavand,33.17151,48.13877
Karvansara,33.77216,48.50267
Kalleh Chub,33.644,48.5879
Kaleh Ney-ye `Olya,33.14579,48.76001
Kal Sorkheh,33.6,48
Kal Poleh,33.23602,48.46433
Kian-e Nesar,33.4148,48.7206
Kian Baraftab,33.41303,48.73626
Mantaqeh-ye Jazestan,33.1654,48.6845
Jan Mohammad Khosrow,33.98333,48.18333
Jaldan,33,48
Humeh,33.25,49
Hazhirabad,33.63333,48.9
Hara'i,33.4,49.38333
Halvar,33.41667,48.9
Mantaqeh-ye Halakadar,33.16664,48.6624
Haft Cheshmeh-ye Kalak,33.81667,48.55
Gowjeh,33.61667,49.23333
Mantaqeh-ye Gadeh Pak,33.1754,48.7377
Gorganeh,33.48333,48.38333
Golsir,33.23333,48.78333
Golineh,33.16667,48.86667
Gol Gurchak-e Pa'in,33.55,49.16667
Junbu,33.56573,48.70352
Gerbustan,33.11908,48.793
Gasht-e Bagh,33.85,48.96667
Garmabjub,33.73333,48.21667
Eyveshan-e Golestan,33.4802,48.8149
Eshgoft,33.2,48.8
Dowgar-e Bala,33.4573,48.03367
Dehnow,33.05,48.23333
Dehgah,33.20524,48.60789
Darreh-ye Deraz,33,48
Darreh-ye Bozru,33.43333,48.75
Darreh Besar,33.5909,48.5945
Darreh-ye Bidad-e `Olya,33.73746,48.66939
Darmer-e Sofla,33.76667,48.2
Darbeygi,33.53333,48.28333
Darbil,33.05132,48.21713
Dar Khoshkeh,33.26667,48.91667
Dar Balut,33.76667,48.73333
Cheshmeh-ye Mahmud,33.75,48.38333
Cheshmeh-ye Leyli,33.43595,48.87407
Cheshmeh-ye Kareh,33.2,48.68333
Cheshmeh-ye Gol,33.3,48.45
Cheshmeh Pasha,33.45,48.88333
Cheshmeh Nasir,33.331,48.6809
Cheshmeh Karim,33.78333,48.05
Chelkash,33.5,48.11667
Chel Riz,33.21667,48.8
Chahzal,33.3921,48.4749
Changbordeh,33.66667,48.4
Cham-e Zaman,33.38333,48.38333
Cham-e Veysian,33.48333,48.05
Cham Darreh,33.76667,48.13333
Chah Reza,33.36895,48.49654
Bostan Rud-e `Olya,33.4815,48.1711
Bardeh Kar,33.1699,48.6704
Garachi,33.17706,48.30699
Berenji,33.25,48.8
Barvasi,33.08333,49.18333
Bard-e Chak,33.16667,48.76667
Bard-e Baran,33.25,48.05
Baraftab Deraz,33.8,48.33333
Bahram Kosh,33.30919,48.41607
Asravana,33.22631,48.78134
Asiab Gabri,33.47,48.288
Aramgah,33.46667,48.45
Aq Bolagh-e Shahbaz Beyk,33.6863,49.4562
Aqavali,33.2082,48.9171
Anjirisheh,33.6,48.25
Amirabad,33.47239,48.65202
Amiriyeh,33.93333,48.7
Mantaqeh-ye Alir,33.1861,48.6832
Ab Shirin-e Yek,33.18333,48.56667
Ab Shirin-e Do,33.18333,48.55
Absardeh,33.2085,48.881
Ab Sard-e Sarab,33.15,48.1
Asgharabad,33.78333,49.46667
Heydarabad,33.66667,48.2
Hasanabad,33.68333,48.18333
Halad,33.0378,48.21729
`Aliabad,33.3777,48.6125
Qal`eh-ye `Abbasabad,33.881,49.3697
Palaskaleh,37.38361,49.58972
Maskudeh,37.33667,49.56889
Mesr Dasht,37.35263,49.63241
Bajargah,37.1125,49.53056
Chubtash Mahalleh,37.01941,49.57177
Eshmenan Talem,37.32211,49.70909
Kisavandan,37.24333,49.72417
Jan `Ali,37.10694,49.67278
Tu'i Dasht,37.06444,49.77972
Kashureh,37.04958,49.81451
Nanpa,37.029,49.81
Shah Sara,37.04335,49.79912
Halu Dasht,37.01056,49.76806
Bam,37.03611,49.75028
Shirin Anareh,37.0475,49.71222
Sad Sangar,37.11944,49.73972
Pashtar Sara,37.11941,49.85452
Nisi,37.055,49.89167
Lash Kaj,37.01897,49.96757
Polt Dasht,37.07509,49.92791
Sara Rud,37.11861,49.94
Karafestan,37.15583,49.91944
Chachin Guti,37.13944,49.95361
Dakaleh Bar,37.14083,50.00694
Kabijar,37.13171,50.09149
`Alikhan Sara,37.11583,50.06028
Sarash,37.11611,50.04667
Khortay,37.12194,50.005
Kash Sara,37.10333,50.03778
Tanu Rud,37.08667,50.04306
Pileh Mahalleh,37.07611,50.04833
Bar Kali,37.07611,50.00889
Pil Darreh,37.02794,50.06055
Latak,37.03528,50.09472
Liashur Sara,37.02694,50.10333
Dar Tamush,37.04417,50.13444
Lateh,37.04472,50.21667
Yar `Ali,37.06,50.15194
Kela Sara,37.06694,50.18111
Har Do Ab,37.06639,50.1675
Chaliki,37.05972,50.12083
Pil Darreh,37.06361,50.19667
Shandar,37.07583,50.19222
Kafsh Kal,37.10944,50.13111
Bijar Pas,37.10313,50.09655
Mian Mahalleh-ye Sur,37.12667,50.22139
Kia Kalayeh,37.09948,50.20911
Kohneh Guyeh,37.05278,50.25472
Eshkolak,37.03056,50.33556
Fashkol Poshteh,37.02021,50.39983
Valiabad-e Qasemabad,37.02111,50.475
Kalaf Rud,37.06361,50.38917
Kaldarreh,37.12004,50.32205
Darvishan Bar,37.19267,50.13469
Ra`iyyat Mahalleh,37.26139,50.075
Bijar Bagh,37.179,50.05667
Mian Mahalleh,37.1825,49.9375
Jafal,37.21667,49.93333
Gukeh-ye Amirhandeh,37.2275,49.93639
Qasham-e Sofla,37.2875,49.89028
Simbar,37.29583,49.86889
Guleh,37.18806,49.83056
Maldeh,37.18,49.82833
Kord Mahalleh,37.1725,49.78639
Kilavandan,37.18472,49.72611
Jaskbar,37.26278,49.77972
Lukan,37.25833,49.8125
Dashnan,37.29389,49.80444
Deh-e Mord Sara-ye Mashak,37.32912,49.92188
Kashal-e Bala,37.29722,49.9575
Kelid Sar,37.315,50.04944
Zir Deh,37.31083,50.05472
Nowshar,37.3,50.13333
Deh Baneh,37.31,50.18056
Tialvandan,37.37278,49.77278
Aji Burayeh,37.35861,49.79889
Bagh,37.43722,49.75139
Jur Sar,37.385,49.85278
Valam,37.34556,49.87056
Losku,37.33111,49.91194
Chalkesh-e Fakhrabad,37.40787,49.88155
Bapateh Nepateh,37.33111,49.96722
Shaman Dehgah,37.3675,49.99694
Seyqalandeh,37.37,50.0825
Tasandeh,37.34806,50.07194
Kildeh,37.33361,50.08306
Lasku Kalayeh,37.38023,50.02688
Tivyun,37.7615,48.0665
Seyyedlar,37.4878,47.4039
Sejahrud,37.1757,48.5824
Sari Qamish,37.6852,47.8855
Qarah Chaman,37.9888,48.5152
Naslandeh,37.73333,47.71667
Navand,37.6176,48.0404
Monkerabad,37.7968,47.2126
Khorram Daraq,37.68333,46.95
Khalifeh Kandi,37.5694,46.7717
Kardeh Mahin,37.9904,47.6069
Kahdalan,37.8,47.15
Kamanban,37.5099,48.0625
Kivi Zaviyeh,37.36,48.42472
Heris,37.6628,48.2262
Hajji Yusef-e Sofla,37.7596,48.0178
Hajji Yusef-e `Olya,37.7526,48.0166
Gollu,37.8284,48.1998
Galan Gadar,37.4136,47.7554
Gav Dushabad,37.8424,47.4266
Gilavan,37.24639,48.81222
Farqa,37.78333,47.23333
Chulehvaran,37.06667,46.96667
Cheqush,37.9654,47.5692
Baranlaq-e Hoseyn Khan,37.5452,47.7856
Binamaran,37.883,48.4797
Bahreq,37.75,47.98333
Bashmaq,37.5192,47.1311
Yaran Qar,37.4321,48.0023
Ayyaz,37.50054,46.78091
Aquran,37.4247,47.5256
Al Hashem-e Pa`in,37.5463,48.5109
Na`lineh,32.53566,58.49182
Kalat-e Ab Talaq,32.48924,57.39827
Tak Neyzar,32.36667,57.51667
Kalat-e Ab Nar,32.46181,57.40167
Allahabad,31.9988,54.23792
Jamalabad,32.08638,54.129
Zarrin,32.31667,54.28333
Mil Sefid,32.38461,54.62744
Mazra`eh-ye Aqa,32.33936,54.61588
Yurka,32.8464,52.7338
Venastan,32.82583,52.86917
Varpa-ye Sofla,32.8495,52.7396
Vand'i,32.792,52.6131
Valiabad,32.8628,52.6215
Tutachu'iyeh,32.7543,52.8784
Tangestan,32.7543,52.8905
Sheykhabad,32.83,52.8455
Shamsabad,32.8068,52.6575
Qasemabad,32.80083,52.65083
Parikan,32.8162,52.8407
Nurollah,32.7869,52.6918
Neyuk,32.0581,53.7477
Najafabad,32.9206,52.7286
Nasirabad,32.8765,52.6933
Mohammad Bashi,32.7661,52.663
Mo`attalabad,32.8776,52.6667
Maziyeh Kacheh,32.8713,52.7836
Mardavi,32.8165,52.8095
Mardan,32.8198,52.8173
Mangi-ye Bala,32.70111,52.91667
Malakan,32.8885,52.6948
Majidabad,32.803,52.5479
Ma`dan-e Mehrjerd,32.26194,53.855
Mir Ja`far,32.75028,52.56667
Kheyrabad,32.8386,52.8015
Kheyrabad,32.7826,52.6769
Kharzan,32.8066,52.9577
Khanabad,32.7699,52.6537
Kini,32.9458,52.5801
Karimabad,32.8054,52.5891
Jamkan,32.8862,52.7566
Ja`farabad,32.7565,52.5675
Gonaviyeh,32.7937,52.8724
Goleh,32.9024,52.5329
Farj Viz,32.43333,52.61667
Donbela,32.8471,52.8543
Delengi,32.88333,52.70056
Dast Gerd,32.7638,52.6356
Buran,32.811,52.5536
Baba Jamal,32.8413,52.7773
Bidacheh,32.7576,52.8498
Angerud,32.73333,52.70139
Salehabad,32.9078,52.6617
Abiabad,32.7739,52.8703
Hoseynabad-e Hajj Kazem,32.9133,52.7348
Hamidi,32.7772,52.8805
`Abbasabad,32.817,52.7643
Zenow Morur,32.27444,53.47444
Zaduk,32.68333,52.73333
Yakhdan,32.25306,53.98917
Vaveh,32.37306,53.50944
Seyyedabad,32.80389,53.01778
Rigsara,32.31667,52.75139
Qasemabad,32.46667,53.80028
Qal`eh-ye Hajjiabad,32.68333,52.96667
Mohammadabad,32.73333,52.66667
Mehran,32.41667,52.55056
Masir-e Hajj,32.65056,52.88333
Marveh,32.37889,53.52139
Milband-e `Abbas,32.41667,53.33333
Fadri,32.78333,52.75111
Dejkuh,32.13333,52.61667
Darreh Chakandeh,32.71667,52.71667
Daq-e Qadir,32.2375,53.47972
Cheshutan,32.68333,52.73333
Cheshmeh Guheman,32.12528,53.34389
Charagah-e Panji,32.30028,52.85111
Chandabeh,32.78333,52.66667
Chak Kilnaz,32.86667,53.93333
Bashi-e Bala,32.66667,52.80167
Band-e Gowhar,32.25,53.46667
Abgarm-e Keykuh,32.36389,53.54583
Ahmadabad,32.70139,52.68333
Hoseynabad-e Now,32.87333,53.00139
Hasanabad,32.71667,52.71667
Hajjiabad,32.54722,53.86028
Rumand-e Sofla,32.8546,52.7548
Pehengan,32.6875,52.78444
Mazra`eh-ye Sheykh `Ali-ye `Olya,32.7611,52.7009
Mazra`eh-ye Now,32.7965,52.9669
Keykuh,32.3801,53.5206
Kebrabad,32.6982,52.8514
Kahnaviyeh,32.8018,52.8263
Jondabeh,32.7725,52.6608
Jashveqan,32.70528,52.73056
Jalalabad,32.8015,52.63
Jahanabad,32.78233,53.01643
Hemmatabad,32.8069,52.814
Gevesht,32.40528,52.61833
Fakhrabad,32.7798,52.5377
Eshkastan,32.878,52.6978
Ebrahim `Ali-ye Pa'in,32.8534,52.7994
Dowlatabad,32.8364,52.8078
Dikel,32.85056,52.73528
Borzu,32.8537,52.7669
Bargoshad,32.8128,52.7837
Baba Chuyeh,32.8226,52.8078
Mazra`eh Ahangaran,32.8494,52.7906
Safiabad,32.9065,52.633
`Atr Afshan,32.7179,52.8001
Sarkaran,35.0137,46.3838
Nosmeh,35.0058,46.3838
Darmur,35.0291,46.3384
Gelal,35.0437,46.3244
Rashkapi,35.0125,46.27944
Virash,35.00528,46.30389
Chug,35.076,46.1693
Mareh San,35.0216,46.1516
Lashgargah,35.0206,46.1366
Mareh Maran,35.0649,46.1385
Laneh Van,35.0827,46.0813
Varamcheh,35.0645,46.0808
Anjiran,35.0575,46.0837
Paseh Khowr,35.0144,45.9987
Siman,35.0562,46.0221
Vazli,35.1644,46.2196
Tashar,35.1552,46.2098
Baleh Bazan,35.1002,46.2148
Ahmadabad,35.1975,46.38194
Vargah Vira,35.21667,46.35
`Abbasabad,35.1984,46.3845
Selin,35.22889,46.32528
Darreh Jahij,35.16667,46.3
Vaysia,35.2615,46.2391
Damiv,35.3358,46.1939
Rudbar,35.26361,46.24056
Sarpir,35.256,46.2669
Bandol,35.3196,46.2598
Mahmudabad,35.3045,46.3712
Gorgeh'i,35.32222,46.34694
Ahmadabad,35.3238,46.3387
Mianeh,35.32399,46.49987
Tutun Dar,35.4187,46.1713
Piran Kohneh,35.4911,46.0276
Dinar,35.462,46.2116
Lavisan,35.4302,46.4546
Mulinan,35.4472,46.4878
Sa`d ow Soleymaneh,35.5642,46.4799
Kulit,35.5438,46.338
Gowyzeh-ye Kavireh,35.5054,46.2568
Kani Kuzaleh,35.5228,46.2952
Nav Galan,35.59194,46.43778
Darreh Panbehdan,35.5979,46.3466
Doveyseh,35.6114,46.3057
Hormazeh Zan,35.58722,46.20889
Tarkhanabad,35.53333,46.23333
Dasiran,35.53083,46.17222
Kulan,35.56,46.1582
Kani Chenar,35.515,46.00833
Tutian Gureh,35.53333,46.03333
Liv-e Pa'in,35.57583,46.0625
Qolanjan,35.54917,46.01361
Asanabad,35.56694,45.9975
Mirabad,35.6424,46.0716
Kahrizeh,35.6603,46.0212
Qolqoleh,35.6724,46.0509
Khvoshgelan,35.6942,46.2823
Shahsavar,35.6673,46.3246
Tut Sorkhan,35.6914,46.365
Kani Tamar Khan,35.7222,46.4721
Ney Kuzleh,35.75,46.46667
Hang-e Zhal,35.84844,45.98865
Sar Tazan,35.8534,46.027
Nadr,35.8865,46.0453
Baydar-e `Olya,35.8748,46.2791
Baydar-e Sofla,35.8947,46.3091
Rostam Kar,35.9566,46.4598
Darreh Vazan,35.9743,46.3208
Sarajgah,35.9757,46.2408
Qamishleh,35.9592,46.223
Bardsur,35.91472,46.03944
Bezhi,35.9633,45.9984
Kureh Guzeh,35.9671,46.0677
Gazneh,35.0235,45.9171
Bani Nar,35.0122,45.9281
Jivar,35.0094,45.9574
Iman,35.0227,45.9868
Kutseh,35.0227,45.9868
Qin Sakht,35.0386,45.9789
Kolur,35.0548,45.956
Shirvaleh,35.05,45.96667
Kani Salar,35.057,45.9663
Hameh Khanemiyeh,35.83333,45.91667
Sur Ab,35.8316,45.8564
Garmab,35.9076,45.7223
Kukh-e Rostam,35.9142,45.7388
Semaqan,35.9025,45.7444
Sisarag,35.8864,45.7437
Kandeh Sureh,35.8466,45.7983
Dulaguyer,35.9,45.8
Siatiar,35.9142,45.7689
Gandoman,35.9166,45.8187
Kukh-e Yunes,35.91667,45.83333
Kukh `Abdollah,35.9,45.85
Kani Chulkeh,35.8923,45.8114
Oshtormel,35.88321,45.84952
Kolahvel,35.8621,45.8739
Valiabad,35.9041,45.9259
Kani Seyf,35.8931,45.9153
Mohammad `Aliabad,35.881,45.9113
Qoliabad,35.8711,45.9563
Oshtorabad,35.8478,45.9084
Shilan,35.8621,45.9192
Tarkhanabad,35.9927,45.9218
Chichuran,35.9657,45.9482
Karimabad,35.9601,45.9153
Givaleh,35.95,45.98333
Sefid Kamareh,35.9313,45.9701
Govozleh,35.9242,45.9546
Dargah-e Sheykhan,35.9228,45.921
Nowdeh,35.9368,45.8816
Kani Guyz,35.9592,45.8747
Qa'i Bard,36,45.85
Sheykh ol Eslam,35.9778,45.8552
Qarah Bolagh,35.9645,45.8386
Kani Band,35.9437,45.8957
Kowqher,35.93333,45.83333
Mir Hesam,35.9299,45.8584
Kani Benav,35.952,45.8317
Barderash,35.9868,45.8051
Sichan,35.9937,45.8266
Tavakkol,35.9535,45.7734
Mir Yusof-e Sofla,35.9306,45.7524
Surehban,35.9253,45.7191
Kani Ebrahim,35.9439,45.686
Downis,35.9457,45.6715
Gurehdar,35.9739,45.6884
Gavil,35.9621,45.7436
Zarrowboneh,35.9755,45.7067
Saleh,35.989,45.6028
Anjineh-ye Ebrahim,35.9807,45.6334
Givehrud-e Kukh,35.9859,45.6062
Anjineh-ye Reza,35.9721,45.6472
Chuman,35.9736,45.5827
Zali,35.997,45.5638
Hejrat,35.4729,46.195
Nesar,35.16667,46.28333
Naveh,35.8972,45.8907
Miveyeh,35.15,46.31667
Mishav-e Sofla,35.08333,46.15
Mir Yusof-e `Olya,35.93,45.7516
Mirgolab,35.88611,46.02056
Mucheh,35.9474,45.6938
Marqad,35.9391,46.0244
Mamuleh,35.4157,46.4156
Malateh,35.9734,45.6023
Geleh Sur,35.9767,45.6034
Kukh-e Mamu,35.9081,45.8691
Kukh-e Hasan Kordeh,35.95,45.86667
Kani Sur,35.8573,45.9488
Shalman,35.8534,46.0186
Surkul,35.38333,46.5
Sarbard,35.9162,45.703
Rikhalan,35.465,46.18
Rubari,35.2667,46.2355
Dorud-e `Olya,35.3,46.35
Darreh Dul,35.16667,46.31667
Khani Darreh,35.16667,46.28333
Churzhi,35.01667,46.38333
Churush,35.956,45.6998
Bar Qal`eh,35.4884,46.1801
Bardeh Rash,35.9942,45.5779
Banavan,35.86667,45.76667
Ahmadabad,35.4398,46.1021
Atabak,35.9588,45.761
Ziveh Jik,38.1,44.73333
Ulaq,38.13333,44.75
Tureh,38.8,44.31667
Taglag,38.45,44.98333
Mafi Kandi,38.3215,44.9069
Lakdeh,38.5,44.85
Iribujaq,38.65,44.98333
Heshterak,37.9959,44.3208
Hamtavan,38.16667,44.75
Hadar,38.31667,44.68333
Hansi,38.2,44.81667
Garnavik,38.4087,44.4129
Badaki,38.4,44.98333
Babakan,38.4368,44.7916
Astunrash,38,44.23333
Kal-e Tappeh Qurmish,36.6293,46.334
Uch Tappeh,36.6008,46.2129
Akhtetar,36.5537,46.1218
Darbesar,36.5369,46.0892
Nowbar,36.535,46.0141
Tazeh Qal`eh,36.6067,46.0676
Qareh Gol,36.9914,46.2527
Danguz-e `Olya,36.6069,46.1205
Anbar-e `Olya,36.6232,46.1666
Amirabad,36.6104,46.1946
Lagaz,36.6787,46.1014
Utmesh,36.6736,46.0343
Qal`eh Juqeh,36.6917,46.0093
Qurghan,36.7129,46.0155
Gol Marzinak,36.7285,46.137
Qareh Musalu,36.71667,46.13333
Pirvali Baghi,36.7512,46.0788
Ata Bolaghi,36.8079,46.061
Hajjiabad-e Okhtachi,36.8,46.11667
Hajji Lak,36.8301,46.1237
Sari Qomish,36.8416,46.1302
Gug Tappeh,36.7387,46.2196
Hesar Bolaghi,36.6913,46.1999
Kani Gorgeh,36.6899,46.3333
Hajjiabad,36.7567,46.4268
Yengiabad,36.7349,46.492
`Abbas Bolaghi,36.7471,46.4956
Yengi Orkh,36.7567,46.4548
Ahmadabad,36.7801,46.4389
Bezhveh,36.04139,45.47194
Dowla Garm,36.0935,45.4449
Qazanlu,36.7936,46.3851
Boyuran-e Sofla,36.1589,45.4109
Kifarabad,36.2,45.35
Zuran,36.1806,45.4007
Molla Sheykh,36.1971,45.4595
Banabad,36.2242,45.5019
Halveh,36.2514,45.4705
Vavan,36.2937,45.4752
Divalan,36.2654,45.4196
Bani Khalaf,36.2217,45.376
Kani Zard,36.2491,45.34
Gol Kanag,36.2516,45.3474
Mamakavah,36.2879,45.3328
Alichin,36.8,46.48333
Ahmad Baru,36.3154,45.4057
Musalan,36.3779,45.4021
Guman,36.3579,45.4302
Neyzeh-ye Sofla,36.4128,45.4165
Mirabad,36.4053,45.372
Qareh Bolagh-e `Olya,36.85,46.4848
Almaran,36.45,45.21667
Ghazan,36.4173,45.3253
Shakhtan,36.5226,45.3306
Tirkesh-e Pa'in,36.5187,45.2568
Kuper,36.5349,45.2534
Bikus,36.5547,45.2199
Zaranji,36.885,46.4935
Kani Nowbateh,36.54889,45.39667
Keleh Sepyan,36.7235,45.3277
Gerdeh Bin,36.7006,45.3274
Kharabeh,36.7063,45.2641
Berkmeran,36.695,45.2287
Lavin,36.6707,45.2057
Masjed,36.8987,46.4568
Qarah Khezer,36.6458,45.2748
Chianeh,36.6208,45.1889
Kasehgaran,36.6162,45.2329
Misheh Deh Pa'in,36.5996,45.3039
Naminjeh,36.5955,45.1757
Qal`eh Tarash,36.6124,45.1632
Dilzeh,36.6193,45.1598
Gargask,36.6344,45.1553
Kohneh Lahijan,36.6314,45.1129
Kohneh Khaneh,36.69028,45.13056
Kalehkin,36.7391,45.1353
Tez Kharab,36.86667,46.43333
Shurjeh Hamidiyeh,36.936,46.3942
Oshnuzang,36.764,45.2374
Kileh-ye Bala,36.7895,45.2378
Gerd Sur,36.8333,45.0847
Kolij,36.8421,45.1468
Sarv Kani,36.8192,45.2335
Andizeh,36.8126,45.248
Gerdak-e Sepian,36.793,45.2709
Qaban Kandi,36.866,46.4026
Serin Chaveh,36.7598,45.3044
Kani Bodagh,36.8191,45.4142
Khalifan,36.9138,45.4316
Chaplujeh,36.8776,46.4039
Mehmandar,36.9539,45.4315
Kuzehgaran,36.9409,45.4067
Baleqchi,36.9289,45.3678
Galvan,36.9106,45.3235
Tavan,36.8634,45.2096
Aq Kand-e Baruq,36.9216,46.3026
Mirabad,36.9871,45.0158
Hasanabad,36.9992,45.1123
Deh Shams-e Bozorg,36.9867,45.2075
Deh Gorji,36.9672,45.1851
Aqbal,36.8811,46.3477
`Aliabad,36.9571,45.2819
Narzeh Marz,36.96667,45.26667
Mirabad,36.9864,45.3135
`Ali Malek,36.9727,45.3569
Kahal,36.9676,45.3962
Karvansara,36.9653,45.4197
Eslamabad,36.96667,45.43333
Khalvat,36.846,46.375
Shatqar,36.98333,45.48333
Aqa Beglu,36.9738,45.4816
Farrokhzad,36.9607,45.4952
Sakhasi Tappeh,36.9371,45.5081
Momlu,36.9297,45.5552
Qarah Qassab,36.9524,45.5531
Nezamabad,36.9528,45.5266
Tazeh Kand-e Jabal,36.9726,45.532
Darageh-ye Oros Khan,36.9728,45.578
Najjar,36.8432,46.3431
Darageh-ye Lotfollah,36.9762,45.6271
Qomi,36.95,45.9
Baba `Ali,36.95,45.81667
Gujlu,36.8646,46.2775
Qarah Khan,36.8775,45.7786
Egriqash,36.8396,45.7579
Owzun Qeshlaq,36.8338,46.2485
Kurkhaneh,36.924,45.5746
Chaqal-e Mostafa,36.914,45.5641
Panj Tan-e Shahid,36.88333,45.56667
Shahid Mohammad Ra'uf,36.86667,45.56667
Daymab,36.8333,45.5611
Nowruzlu,36.9014,46.229
Qareh Saqqal,36.9607,46.3406
Aydisheh,36.8862,46.2784
Deh Bekr,36.7125,45.5953
Salim Saghlu,36.6672,45.5961
Mirza Nezam,36.8937,46.257
