name,latitude,longitude
Nargesī Kotī,36.56667,52.83333
Mīān Deh,36.55736,52.8651
Lāleh Zār Kotī,36.55112,52.87334
Ḩājjī Kolā,36.57885,52.93058
Galleh Kolā,36.61667,52.96667
Serāj Maḩalleh-ye Bāghū,36.61667,52.91667
Jamāz Kolā,36.61667,52.95
Aşafar Kheyl,36.59935,52.93632
‘Alī Bon,36.56667,52.9
Esmā‘īl Kolā-ye Kūchek,36.59356,52.88208
Bāghbān Maḩalleh,36.64028,52.89773
Tāzehābād,36.54842,52.7889
Kelāgar Maḩalleh,36.64731,52.88642
Sūr Kolā,36.66667,52.93333
Māndī Maḩalleh,36.66582,52.95024
Chahār Shanbeh Bāzār,36.68333,52.95
Khūz Deh,36.7,52.93333
Bālā Zarrīn Kolā,36.71038,52.97248
Zarrīn Kolā,36.72518,52.96301
‘Arūs Kotī,36.75228,52.97854
Shīlāt Lārīm,36.76667,52.95
Tal Nāz,36.7426,52.90173
Shīlāt Chīkrūd,36.73333,52.85
Bīkār Āyesh,36.69257,52.876
Jorreh Sar,36.66994,52.85008
A‘eyl Kolā-ye Bozorg,36.64382,52.82665
Gālesh Maḩalleh,36.65271,52.88351
Gālesh-e Bālā,36.68333,52.78333
Bālā Afrā Takht,36.7,52.76667
Pā’īn Afrā Takht,36.7,52.78333
Shamsābād,36.66667,52.71667
Kherad Mard-e Reẕā’ī,36.64419,52.70727
Yūr Maḩalleh,36.56946,52.94752
Bālā Dasteh,36.59784,52.78452
Vārīmāl,36.58333,52.83333
Tālār Posht,36.564,52.798
Ḩeydar Kolā,36.55,52.7
Āker-e Sheykh Kolā,36.55,52.76667
Sarī,36.55,52.8
Kalīv Dasht,36.53333,52.78333
Owjī Tālār,36.5179,52.78642
Nakh Kolā,36.52936,52.76355
Sang Kotī-ye Pā’īn,36.49246,52.79564
Afrā Kotī,36.48964,52.80833
Lāk Pol,36.48258,52.80503
Deh Mīān,36.46588,52.70172
Mo‘allem Kolā,36.46338,52.69681
Sādāt Maḩalleh,36.45485,52.69775
Shūmī Kolā,36.43333,52.78333
Qandarī,36.45,52.78333
Bargaman Kheyl,36.45,52.78333
Namāvar Kolā,36.44727,52.79702
Bī Kolā,36.44003,52.79875
Ţārsī Kolā,36.42615,52.78791
Now Kolā,36.4,52.81667
Bībī Kolā,36.40602,52.79512
Fūlād Kolā,36.4,52.73333
Now Pījār Maḩalleh,36.40342,52.68597
Bālā Ganj Afrūz,36.42014,52.70037
Ţalvat,36.43667,52.71472
Kāsemān Kolā,36.43668,52.63377
Āstāneh Sar,36.43281,52.54388
Bālā Chāleh,36.45,52.55
Chāleh Polī,36.46667,52.55
Moşber Maḩalleh,36.46667,52.51667
Qārī Maḩalleh,36.46667,52.5
Savātī Kolā,36.46667,52.51667
Matī Kolā,36.50468,52.63891
Bālā Kerū Kolā,36.4997,52.56071
‘Alīshāh,36.49124,52.50252
Halāl Kolā,36.51326,52.5318
Mūzī Kashī,36.53333,52.51667
Gardanborī,36.53333,52.55
Tajanak,36.52313,52.56511
Ārd Kolā,36.53333,52.56667
Tāzehābād,36.55,52.65
Ḩamzeh Kolā,36.56667,52.66667
Marzūnābād,36.58333,52.66667
Rāh Kolā,36.56667,52.61667
Kūtī Sar,36.55,52.6
Bālā Başrā,36.54887,52.59297
Kalangāh,36.55,52.56667
Esbū Kolā,36.6,52.55
Sa‘īd Kolā,36.61865,52.65222
Asī Kolā,36.61473,52.63883
Sormeh Kolā,36.61667,52.56667
Sobḩān Kolā,36.61667,52.58333
Vāzīmāl,36.66667,52.61667
‘Abbāsābād,36.00858,46.76408
Sadd-e Shahīd Kāz̧emī,36.41667,46.01667
Qarah Zāker,36.6593,47.4805
Qojūr,36.4057,47.1497
Tāzehābād,36.2756,47.035
Gūndak,36.76667,47.36667
Alsepehr,36.21667,47.71667
Qezel Ūzan,36.23333,47.93333
Tajvar,36.23333,47.9
Shāh Neshīn,36.3598,47.7752
Sūntū,36.4839,47.7786
Gīrechek,36.56667,47.7
Qarah Āghol,36.6063,47.7041
Manţaqeh-ye Zardeh-ye Pā’īn,33.14352,48.65347
Manţaqeh-ye Zardeh-ye Bālā,33.13696,48.69119
Zahrākār,33.4858,48.0492
Zīrdarreh,33.75,49.31667
Vazmastān,33.2818,48.9465
Varkamareh,33.4295,48.90466
Manţaqeh-ye Eslāmābād,33.1508,48.7333
Teyk,33.21667,48.53333
Tāzān,33.14719,48.5876
Taqīābād,33.4654,48.6531
Tang-e Sīsūn,33.03333,48.2
Tang-e Robāţ,33.6,48.3
Tang-e Moḩammad Ḩājjī,33.73492,48.75431
Tang-e Şafar,33.46667,48.9
Tang Ḩasan,33.6429,48.2327
Talūarī,33.4,48.31667
Talkestān,33.33333,48.96667
Tall-e Pā’īn,33.35,48.16667
Tall-e Morād Khānī,33.38662,48.15742
Tall-e Mīr ‘Abbās,33.36752,48.18327
Tall-e Bālā,33.37178,48.18892
Tall-e Amānollāh,33.38443,48.14809
Tajreh Sarāb,33.51335,48.46726
Shūlehābād,33.18333,49.2
Sheykhābād,33.85,48.26667
Shāhzādeh Aḩmad,33.63333,48.66667
Shabasī,33.74778,48.22389
Manţaqeh-ye Sha‘bān,33.1888,48.7262
Seyyed Nabī,33.56667,48.45
Seyyed Moḩammad,33.05,48.51667
Seyl-e Darvīsh,33.45,48.81667
Sarkūh,33.05,48.21667
Sarkāneh,33.46193,48.1755
Sarān-e ‘Olyā,33.1045,48.8305
Sarāb-e ‘Asgar,33.7,48.63333
Sarāb Sangī,33.33333,48.66667
Sar Meydān,33.03333,48.28333
Manţaqeh-ye Dazleh,33.17983,48.71375
Sang Kor-e Golestān,33.81667,48.13333
Sānbodān,33.53333,48.13333
Salāvarzī,33.71667,48.35
Sīrom-e Do,33.1,48.55
Kūh-e Sīāh,33.6,49.21667
Rūgalāgah,33.03333,48.23333
Rūbāh,33.16667,48.31667
Rāzbāshī Dārbar,33.7,48.48333
Tall-e Rafī‘,33.34813,48.12889
Raḩīmābād,33.65,48.21667
Rīg-e Sefīd,33.7,48.35
Qarīyeh-ye Posht Tang,33.16667,48.11667
Qal‘eh-ye Now,33.82667,49.00472
Qal‘eh Now Ḩakīmī,33.84254,48.74951
Rūstā-ye Faşlī-ye Poshtkoreh,33.21086,48.79998
Peyvask-e Pā’īn,33.203,48.5875
Peyvast,33.2127,48.5916
Parī Mordeh-ye Pā’īn,33.26667,48.23333
Palkān-e Soflá,33.78333,48.93333
Pākabūd,33.21667,48.55
Pīrasad,33.21667,48.51667
Barg-e Najaf,33.2669,48.7136
Kūh-e Nabār,33.01667,49.3
Nīleh,33.7,48.73333
Meykūshkān,33.16667,49.06667
Meleh Shabānān-e Seh,33.51667,48.16667
Māsūr Deymeh,33.4056,48.928
Masleh-ye Pā’īn,33.65,49.21667
Manşūrābād,33.65,48.21667
Mālgeh-ye Fīlī,33.03333,48.25
Malekeh-ye ‘Olyā,33.78333,48.45
Malekeh,33.8,48.46667
Malek Bahrām Kosh,33.33333,48.41667
Makhtavā-ye Soflá,33.63333,48.51667
Mahvaleh,33.73333,48.1
Lāzgīreh,33.2528,48.8725
Lam-e Darvīsh,33.229,48.496
Kūh-e Āb,33.51667,48.35
Khosrow Beygī,33.98333,48.16667
Kheshtīān,33.78333,49.08333
Dār Khātūn,33.2255,48.5301
Khargalū,33.16769,48.287
Manţaqeh-ye Khānqāh,33.19363,48.71275
Khanā Darreh-ye Vosţá,33.7538,49.1943
Khalīlābād,33.6572,48.3545
Rūstā-ye Faşlī-ye Khājālī,33.1444,48.8212
Keykamdar,33.4753,48.8096
Kāznow,33.15,49.01667
Kahzādavand,33.17151,48.13877
Kārvānsarā,33.77216,48.50267
Kalleh Chūb,33.644,48.5879
Kaleh Ney-ye ‘Olyā,33.14579,48.76001
Kal Sorkheh,33.6,48
Kal Poleh,33.23602,48.46433
Kīān-e Nesār,33.4148,48.7206
Kīān Barāftāb,33.41303,48.73626
Manţaqeh-ye Jāzestān,33.1654,48.6845
Jān Moḩammad Khosrow,33.98333,48.18333
Jaldān,33,48
Hūmeh,33.25,49
Hazhīrābād,33.63333,48.9
Harā’ī,33.4,49.38333
Halvar,33.41667,48.9
Manţaqeh-ye Halākadar,33.16664,48.6624
Haft Cheshmeh-ye Kalak,33.81667,48.55
Gowjeh,33.61667,49.23333
Manţaqeh-ye Gadeh Pak,33.1754,48.7377
Gorgāneh,33.48333,48.38333
Golsīr,33.23333,48.78333
Golīneh,33.16667,48.86667
Gol Gūrchak-e Pā’īn,33.55,49.16667
Jūnbū,33.56573,48.70352
Gerbūstān,33.11908,48.793
Gasht-e Bāgh,33.85,48.96667
Garmābjūb,33.73333,48.21667
Eyveshān-e Golestān,33.4802,48.8149
Eshgoft,33.2,48.8
Dowgar-e Bālā,33.4573,48.03367
Dehnow,33.05,48.23333
Dehgāh,33.20524,48.60789
Darreh-ye Derāz,33,48
Darreh-ye Bozrū,33.43333,48.75
Darreh Besar,33.5909,48.5945
Darreh-ye Bīdād-e ‘Olyā,33.73746,48.66939
Dārmer-e Soflá,33.76667,48.2
Dārbeygī,33.53333,48.28333
Dārbīl,33.05132,48.21713
Dār Khoshkeh,33.26667,48.91667
Dār Balūţ,33.76667,48.73333
Cheshmeh-ye Maḩmūd,33.75,48.38333
Cheshmeh-ye Leylī,33.43595,48.87407
Cheshmeh-ye Kareh,33.2,48.68333
Cheshmeh-ye Gol,33.3,48.45
Cheshmeh Pāshā,33.45,48.88333
Cheshmeh Naşīr,33.331,48.6809
Cheshmeh Karīm,33.78333,48.05
Chelkash,33.5,48.11667
Chel Rīz,33.21667,48.8
Chahzāl,33.3921,48.4749
Changbordeh,33.66667,48.4
Cham-e Zamān,33.38333,48.38333
Cham-e Veysīān,33.48333,48.05
Cham Darreh,33.76667,48.13333
Chāh Reẕā,33.36895,48.49654
Bostān Rūd-e ‘Olyā,33.4815,48.1711
Bardeh Kar,33.1699,48.6704
Garachī,33.17706,48.30699
Berenjī,33.25,48.8
Barvasī,33.08333,49.18333
Bard-e Chak,33.16667,48.76667
Bard-e Barān,33.25,48.05
Barāftāb Derāz,33.8,48.33333
Bahrām Kosh,33.30919,48.41607
Asravānā,33.22631,48.78134
Āsīāb Gabrī,33.47,48.288
Ārāmgāh,33.46667,48.45
Āq Bolāgh-e Shahbāz Beyk,33.6863,49.4562
Āqāvalī,33.2082,48.9171
Anjīrīsheh,33.6,48.25
Amīrābād,33.47239,48.65202
Amīrīyeh,33.93333,48.7
Manţaqeh-ye Ālīr,33.1861,48.6832
Āb Shīrīn-e Yek,33.18333,48.56667
Āb Shīrīn-e Do,33.18333,48.55
Ābsardeh,33.2085,48.881
Āb Sard-e Sarāb,33.15,48.1
Aşgharābād,33.78333,49.46667
Ḩeydarābād,33.66667,48.2
Ḩasanābād,33.68333,48.18333
Ḩalad,33.0378,48.21729
‘Alīābād,33.3777,48.6125
Qal‘eh-ye ‘Abbāsābād,33.881,49.3697
Palaskaleh,37.38361,49.58972
Maskūdeh,37.33667,49.56889
Meşr Dasht,37.35263,49.63241
Bajārgāh,37.1125,49.53056
Chūbtāsh Maḩalleh,37.01941,49.57177
Eshmenān Ţālem,37.32211,49.70909
Kīsāvandān,37.24333,49.72417
Jān ‘Alī,37.10694,49.67278
Tū’ī Dasht,37.06444,49.77972
Kashūreh,37.04958,49.81451
Nānpā,37.029,49.81
Shāh Sarā,37.04335,49.79912
Halū Dasht,37.01056,49.76806
Bām,37.03611,49.75028
Shīrīn Anāreh,37.0475,49.71222
Sad Sangar,37.11944,49.73972
Pashtār Sarā,37.11941,49.85452
Nīsī,37.055,49.89167
Lash Kaj,37.01897,49.96757
Polt Dasht,37.07509,49.92791
Sarā Rūd,37.11861,49.94
Karafestān,37.15583,49.91944
Chachīn Gūtī,37.13944,49.95361
Dākaleh Bar,37.14083,50.00694
Kābījār,37.13171,50.09149
‘Alīkhān Sarā,37.11583,50.06028
Sarāsh,37.11611,50.04667
Khorţāy,37.12194,50.005
Kash Sarā,37.10333,50.03778
Tanū Rūd,37.08667,50.04306
Pīleh Maḩalleh,37.07611,50.04833
Bār Kalī,37.07611,50.00889
Pīl Darreh,37.02794,50.06055
Lātak,37.03528,50.09472
Līāshūr Sarā,37.02694,50.10333
Dar Tamūsh,37.04417,50.13444
Lāteh,37.04472,50.21667
Yār ‘Alī,37.06,50.15194
Kelā Sarā,37.06694,50.18111
Har Do Āb,37.06639,50.1675
Chalīkī,37.05972,50.12083
Pīl Darreh,37.06361,50.19667
Shandar,37.07583,50.19222
Kafsh Kal,37.10944,50.13111
Bījār Pas,37.10313,50.09655
Mīān Maḩalleh-ye Sūr,37.12667,50.22139
Kīā Kalāyeh,37.09948,50.20911
Kohneh Gūyeh,37.05278,50.25472
Eshkolak,37.03056,50.33556
Fashkol Poshteh,37.02021,50.39983
Valīābād-e Qāsemābād,37.02111,50.475
Kalāf Rūd,37.06361,50.38917
Kaldarreh,37.12004,50.32205
Darvīshān Bar,37.19267,50.13469
Ra‘īyyat Maḩalleh,37.26139,50.075
Bījār Bāgh,37.179,50.05667
Mīān Maḩalleh,37.1825,49.9375
Jafal,37.21667,49.93333
Gūkeh-ye Amīrhandeh,37.2275,49.93639
Qasham-e Soflá,37.2875,49.89028
Sīmbar,37.29583,49.86889
Gūleh,37.18806,49.83056
Māldeh,37.18,49.82833
Kord Maḩalleh,37.1725,49.78639
Kīlāvandān,37.18472,49.72611
Jāskbar,37.26278,49.77972
Lūkān,37.25833,49.8125
Dashnān,37.29389,49.80444
Deh-e Mord Sarā-ye Māshak,37.32912,49.92188
Kashal-e Bālā,37.29722,49.9575
Kelīd Sar,37.315,50.04944
Zīr Deh,37.31083,50.05472
Nowshar,37.3,50.13333
Deh Baneh,37.31,50.18056
Ţīālvandān,37.37278,49.77278
Ājī Būrāyeh,37.35861,49.79889
Bāgh,37.43722,49.75139
Jūr Sar,37.385,49.85278
Valam,37.34556,49.87056
Loskū,37.33111,49.91194
Chālkesh-e Fakhrābād,37.40787,49.88155
Bapateh Nepateh,37.33111,49.96722
Shamān Dehgāh,37.3675,49.99694
Şeyqalandeh,37.37,50.0825
Tāsandeh,37.34806,50.07194
Kīldeh,37.33361,50.08306
Laskū Kalāyeh,37.38023,50.02688
Ţīvyūn,37.7615,48.0665
Seyyedlar,37.4878,47.4039
Sejahrūd,37.1757,48.5824
Sārī Qamīsh,37.6852,47.8855
Qarah Chaman,37.9888,48.5152
Naslāndeh,37.73333,47.71667
Nāvand,37.6176,48.0404
Monkerābād,37.7968,47.2126
Khorram Daraq,37.68333,46.95
Khalīfeh Kandī,37.5694,46.7717
Kardeh Mahīn,37.9904,47.6069
Kahdalān,37.8,47.15
Kamanbān,37.5099,48.0625
Kīvī Zāvīyeh,37.36,48.42472
Herīs,37.6628,48.2262
Ḩājjī Yūsef-e Soflá,37.7596,48.0178
Ḩājjī Yūsef-e ‘Olyā,37.7526,48.0166
Gollū,37.8284,48.1998
Galan Gadar,37.4136,47.7554
Gāv Dūshābād,37.8424,47.4266
Gīlavān,37.24639,48.81222
Fārqā,37.78333,47.23333
Chūlehvarān,37.06667,46.96667
Cheqūsh,37.9654,47.5692
Baranlaq-e Ḩoseyn Khān,37.5452,47.7856
Bīnāmārān,37.883,48.4797
Baḩreq,37.75,47.98333
Bāshmāq,37.5192,47.1311
Yārān Qār,37.4321,48.0023
Ayyāz,37.50054,46.78091
Āqūran,37.4247,47.5256
Āl Hāshem-e Pā‘īn,37.5463,48.5109
Na‘līneh,32.53566,58.49182
Kalāt-e Āb Ţalāq,32.48924,57.39827
Tak Neyzār,32.36667,57.51667
Kalāt-e Āb Nār,32.46181,57.40167
Allāhābād,31.9988,54.23792
Jamālābād,32.08638,54.129
Zarrīn,32.31667,54.28333
Mīl Sefīd,32.38461,54.62744
Mazra‘eh-ye Āqā,32.33936,54.61588
Yūrkā,32.8464,52.7338
Venastān,32.82583,52.86917
Varpā-ye Soflá,32.8495,52.7396
Vand’ī,32.792,52.6131
Valīābād,32.8628,52.6215
Tūtachū’īyeh,32.7543,52.8784
Tangestān,32.7543,52.8905
Sheykhābād,32.83,52.8455
Shamsābād,32.8068,52.6575
Qāsemābād,32.80083,52.65083
Parīkān,32.8162,52.8407
Nūrollāh,32.7869,52.6918
Neyūk,32.0581,53.7477
Najafābād,32.9206,52.7286
Naşīrābād,32.8765,52.6933
Moḩammad Bāshī,32.7661,52.663
Mo‘aţţalābād,32.8776,52.6667
Mazīyeh Kacheh,32.8713,52.7836
Mardavī,32.8165,52.8095
Mardān,32.8198,52.8173
Māngī-ye Bālā,32.70111,52.91667
Malakān,32.8885,52.6948
Majīdābād,32.803,52.5479
Ma‘dan-e Mehrjerd,32.26194,53.855
Mīr Ja‘far,32.75028,52.56667
Kheyrābād,32.8386,52.8015
Kheyrābād,32.7826,52.6769
Khārzan,32.8066,52.9577
Khānābād,32.7699,52.6537
Kīnī,32.9458,52.5801
Karīmābād,32.8054,52.5891
Jāmkān,32.8862,52.7566
Ja‘farābād,32.7565,52.5675
Gonavīyeh,32.7937,52.8724
Goleh,32.9024,52.5329
Farj Vīz,32.43333,52.61667
Donbelā,32.8471,52.8543
Delengī,32.88333,52.70056
Dast Gerd,32.7638,52.6356
Būrān,32.811,52.5536
Bābā Jamāl,32.8413,52.7773
Bīdacheh,32.7576,52.8498
Angerūd,32.73333,52.70139
Şāleḩābād,32.9078,52.6617
Abīābād,32.7739,52.8703
Ḩoseynābād-e Ḩājj Kāz̧em,32.9133,52.7348
Ḩamīdī,32.7772,52.8805
‘Abbāsābād,32.817,52.7643
Zenow Morūr,32.27444,53.47444
Zadūk,32.68333,52.73333
Yakhdān,32.25306,53.98917
Vāveh,32.37306,53.50944
Seyyedābād,32.80389,53.01778
Rīgsarā,32.31667,52.75139
Qāsemābād,32.46667,53.80028
Qal‘eh-ye Ḩājjīābād,32.68333,52.96667
Moḩammadābād,32.73333,52.66667
Mehrān,32.41667,52.55056
Masīr-e Ḩājj,32.65056,52.88333
Marveh,32.37889,53.52139
Mīlband-e ‘Abbās,32.41667,53.33333
Fādrī,32.78333,52.75111
Dejkūh,32.13333,52.61667
Darreh Chākandeh,32.71667,52.71667
Daq-e Qadīr,32.2375,53.47972
Cheshūtān,32.68333,52.73333
Cheshmeh Gūḩemān,32.12528,53.34389
Charāgāh-e Panjī,32.30028,52.85111
Chandābeh,32.78333,52.66667
Chāk Kīlnaz,32.86667,53.93333
Bāshī-e Bālā,32.66667,52.80167
Band-e Gowhar,32.25,53.46667
Ābgarm-e Keykūh,32.36389,53.54583
Aḩmadābād,32.70139,52.68333
Ḩoseynābād-e Now,32.87333,53.00139
Ḩasanābād,32.71667,52.71667
Ḩājjīābād,32.54722,53.86028
Rūmand-e Soflá,32.8546,52.7548
Pehengān,32.6875,52.78444
Mazra‘eh-ye Sheykh ‘Alī-ye ‘Olyā,32.7611,52.7009
Mazra‘eh-ye Now,32.7965,52.9669
Keykūh,32.3801,53.5206
Kebrābād,32.6982,52.8514
Kahnavīyeh,32.8018,52.8263
Jondābeh,32.7725,52.6608
Jashveqān,32.70528,52.73056
Jalālābād,32.8015,52.63
Jahānābād,32.78233,53.01643
Hemmatābād,32.8069,52.814
Gevesht,32.40528,52.61833
Fakhrābād,32.7798,52.5377
Eshkastān,32.878,52.6978
Ebrāhīm ‘Alī-ye Pā’īn,32.8534,52.7994
Dowlatābād,32.8364,52.8078
Dīkel,32.85056,52.73528
Borzū,32.8537,52.7669
Bargoshād,32.8128,52.7837
Bābā Chūyeh,32.8226,52.8078
Mazra‘eh Āhangarān,32.8494,52.7906
Şafīābād,32.9065,52.633
‘Aţr Afshān,32.7179,52.8001
Sarkarān,35.0137,46.3838
Nosmeh,35.0058,46.3838
Darmūr,35.0291,46.3384
Gelāl,35.0437,46.3244
Rashkapī,35.0125,46.27944
Vīrāsh,35.00528,46.30389
Chūg,35.076,46.1693
Mareh Sān,35.0216,46.1516
Lashgargāh,35.0206,46.1366
Mareh Marān,35.0649,46.1385
Lāneh Vān,35.0827,46.0813
Varāmcheh,35.0645,46.0808
Anjīrān,35.0575,46.0837
Paseh Khowr,35.0144,45.9987
Sīmān,35.0562,46.0221
Vazlī,35.1644,46.2196
Tashār,35.1552,46.2098
Baleh Bazān,35.1002,46.2148
Aḩmadābād,35.1975,46.38194
Vargah Vīrā,35.21667,46.35
‘Abbāsābād,35.1984,46.3845
Selīn,35.22889,46.32528
Darreh Jaḩīj,35.16667,46.3
Vaysīā,35.2615,46.2391
Damīv,35.3358,46.1939
Rūdbār,35.26361,46.24056
Sarpīr,35.256,46.2669
Bandol,35.3196,46.2598
Maḩmūdābād,35.3045,46.3712
Gorgeh’ī,35.32222,46.34694
Aḩmadābād,35.3238,46.3387
Mīāneh,35.32399,46.49987
Tūtūn Dar,35.4187,46.1713
Pīrān Kohneh,35.4911,46.0276
Dīnār,35.462,46.2116
Lāvīsān,35.4302,46.4546
Mūlīnān,35.4472,46.4878
Sa‘d ow Soleymāneh,35.5642,46.4799
Kūlīt,35.5438,46.338
Gowyzeh-ye Kavīreh,35.5054,46.2568
Kānī Kūzaleh,35.5228,46.2952
Nāv Galān,35.59194,46.43778
Darreh Panbehdān,35.5979,46.3466
Doveyseh,35.6114,46.3057
Hormazeh Zān,35.58722,46.20889
Tarkhānābād,35.53333,46.23333
Dāsīrān,35.53083,46.17222
Kūlān,35.56,46.1582
Kānī Chenār,35.515,46.00833
Tūtīān Gūreh,35.53333,46.03333
Līv-e Pā’īn,35.57583,46.0625
Qolanjān,35.54917,46.01361
Āsanābād,35.56694,45.9975
Mīrābād,35.6424,46.0716
Kahrīzeh,35.6603,46.0212
Qolqoleh,35.6724,46.0509
Khvoshgelān,35.6942,46.2823
Shahsavār,35.6673,46.3246
Tūt Sorkhān,35.6914,46.365
Kānī Tamar Khān,35.7222,46.4721
Ney Kūzleh,35.75,46.46667
Hang-e Zhāl,35.84844,45.98865
Sar Tazan,35.8534,46.027
Nadr,35.8865,46.0453
Bāydar-e ‘Olyā,35.8748,46.2791
Bāydar-e Soflá,35.8947,46.3091
Rostam Kar,35.9566,46.4598
Darreh Vazān,35.9743,46.3208
Sarājgāh,35.9757,46.2408
Qāmīshleh,35.9592,46.223
Bardsūr,35.91472,46.03944
Bezhī,35.9633,45.9984
Kūreh Gūzeh,35.9671,46.0677
Gazneh,35.0235,45.9171
Bānī Nār,35.0122,45.9281
Jīvar,35.0094,45.9574
Īmān,35.0227,45.9868
Kūtseh,35.0227,45.9868
Qīn Sakht,35.0386,45.9789
Kolūr,35.0548,45.956
Shīrvaleh,35.05,45.96667
Kānī Sālār,35.057,45.9663
Hameh Khānemīyeh,35.83333,45.91667
Sūr Āb,35.8316,45.8564
Garmāb,35.9076,45.7223
Kūkh-e Rostam,35.9142,45.7388
Semāqan,35.9025,45.7444
Sīsārag,35.8864,45.7437
Kandeh Sūreh,35.8466,45.7983
Dūlagūyer,35.9,45.8
Sīāţīār,35.9142,45.7689
Gandomān,35.9166,45.8187
Kūkh-e Yūnes,35.91667,45.83333
Kūkh ‘Abdollāh,35.9,45.85
Kānī Chūlkeh,35.8923,45.8114
Oshtormel,35.88321,45.84952
Kolāhvel,35.8621,45.8739
Valīābād,35.9041,45.9259
Kānī Seyf,35.8931,45.9153
Moḩammad ‘Alīābād,35.881,45.9113
Qolīābād,35.8711,45.9563
Oshtorābād,35.8478,45.9084
Shīlān,35.8621,45.9192
Tarkhānābād,35.9927,45.9218
Chīchūrān,35.9657,45.9482
Karīmābād,35.9601,45.9153
Gīvaleh,35.95,45.98333
Sefīd Kamareh,35.9313,45.9701
Govozleh,35.9242,45.9546
Dargāh-e Sheykhān,35.9228,45.921
Nowdeh,35.9368,45.8816
Kānī Gūyz,35.9592,45.8747
Qā’ī Bard,36,45.85
Sheykh ol Eslām,35.9778,45.8552
Qarah Bolāgh,35.9645,45.8386
Kānī Band,35.9437,45.8957
Kowqher,35.93333,45.83333
Mīr Ḩesām,35.9299,45.8584
Kānī Benāv,35.952,45.8317
Barderash,35.9868,45.8051
Sīchān,35.9937,45.8266
Tavakkol,35.9535,45.7734
Mīr Yūsof-e Soflá,35.9306,45.7524
Sūrehbān,35.9253,45.7191
Kānī Ebrāhīm,35.9439,45.686
Downīs,35.9457,45.6715
Gūrehdār,35.9739,45.6884
Gavīl,35.9621,45.7436
Zarrowboneh,35.9755,45.7067
Şāleḩ,35.989,45.6028
Ānjīneh-ye Ebrāhīm,35.9807,45.6334
Gīvehrūd-e Kūkh,35.9859,45.6062
Ānjīneh-ye Reẕā,35.9721,45.6472
Chūmān,35.9736,45.5827
Zalī,35.997,45.5638
Hejrat,35.4729,46.195
Nesār,35.16667,46.28333
Nāveh,35.8972,45.8907
Mīveyeh,35.15,46.31667
Mīshāv-e Soflá,35.08333,46.15
Mīr Yūsof-e ‘Olyā,35.93,45.7516
Mīrgolāb,35.88611,46.02056
Mūcheh,35.9474,45.6938
Marqad,35.9391,46.0244
Māmūleh,35.4157,46.4156
Mālateh,35.9734,45.6023
Geleh Sūr,35.9767,45.6034
Kūkh-e Māmū,35.9081,45.8691
Kūkh-e Ḩasan Kordeh,35.95,45.86667
Kānī Sūr,35.8573,45.9488
Shalmān,35.8534,46.0186
Sūrkūl,35.38333,46.5
Sarbard,35.9162,45.703
Rīkhalān,35.465,46.18
Rūbarī,35.2667,46.2355
Dorūd-e ‘Olyā,35.3,46.35
Darreh Dūl,35.16667,46.31667
Khānī Darreh,35.16667,46.28333
Chūrzhī,35.01667,46.38333
Chūrūsh,35.956,45.6998
Bar Qal‘eh,35.4884,46.1801
Bardeh Rash,35.9942,45.5779
Bānavān,35.86667,45.76667
Aḩmadābād,35.4398,46.1021
Atābak,35.9588,45.761
Zīveh Jīk,38.1,44.73333
Ūlāq,38.13333,44.75
Ţūreh,38.8,44.31667
Taglag,38.45,44.98333
Māfī Kandī,38.3215,44.9069
Lakdeh,38.5,44.85
Īrībūjāq,38.65,44.98333
Heshterāk,37.9959,44.3208
Hamtavān,38.16667,44.75
Hadar,38.31667,44.68333
Ḩansī,38.2,44.81667
Garnāvīk,38.4087,44.4129
Bādakī,38.4,44.98333
Bābakān,38.4368,44.7916
Astūnrash,38,44.23333
Kal-e Tappeh Qūrmīsh,36.6293,46.334
Ūch Tappeh,36.6008,46.2129
Akhtetar,36.5537,46.1218
Darbesar,36.5369,46.0892
Nowbār,36.535,46.0141
Tāzeh Qal‘eh,36.6067,46.0676
Qareh Gol,36.9914,46.2527
Dangūz-e ‘Olyā,36.6069,46.1205
Anbār-e ‘Olyā,36.6232,46.1666
Amīrābād,36.6104,46.1946
Lagaz,36.6787,46.1014
Ūţmesh,36.6736,46.0343
Qal‘eh Jūqeh,36.6917,46.0093
Qūrghān,36.7129,46.0155
Gol Marzīnak,36.7285,46.137
Qareh Mūsālū,36.71667,46.13333
Pīrvalī Bāghī,36.7512,46.0788
Ātā Bolāghī,36.8079,46.061
Ḩājjīābād-e Okhtāchī,36.8,46.11667
Ḩājjī Lak,36.8301,46.1237
Sārī Qomīsh,36.8416,46.1302
Gūg Tappeh,36.7387,46.2196
Ḩeşār Bolāghī,36.6913,46.1999
Kānī Gorgeh,36.6899,46.3333
Ḩājjīābād,36.7567,46.4268
Yengīābād,36.7349,46.492
‘Abbās Bolāghī,36.7471,46.4956
Yengī Orkh,36.7567,46.4548
Aḩmadābād,36.7801,46.4389
Bezhveh,36.04139,45.47194
Dowlā Garm,36.0935,45.4449
Qāzānlū,36.7936,46.3851
Boyūrān-e Soflá,36.1589,45.4109
Kīfārābād,36.2,45.35
Zūrān,36.1806,45.4007
Mollā Sheykh,36.1971,45.4595
Banābād,36.2242,45.5019
Ḩalveh,36.2514,45.4705
Vāvān,36.2937,45.4752
Dīvālān,36.2654,45.4196
